0,25
1,5
2,41
3,1
4,0
5,49
6,5
7,62
8,53
9,2
10,3
11,33
12,3
13,3
14,4
15,1
16,2
17,2
18,27
19,6
20,2
21,3
22,2
23,1
24,2
25,18
26,40
27,1
28,13
29,15
30,1
31,137
32,3
33,40
34,2
35,16
36,1
37,6
38,7
39,2
40,55
41,120
42,3
43,25
44,1
45,4
46,5
47,48
48,1
49,45
50,33
51,46
52,10
53,3
54,2
55,14
56,4
57,28
58,18
59,20
60,22
61,36
62,71
63,5
64,5
65,4
66,62
67,32
68,14
69,10
70,1
71,75
72,31
73,42
74,11
75,5
76,1
77,8
78,9
79,14
80,12
81,3
82,2
83,15
84,21
85,10
86,8
87,33
88,2
89,27
90,1
91,3
92,5
93,5
94,52
95,8
96,72
97,9
98,14
99,3
100,43
101,21
102,106
103,5
104,90
105,2
106,1
107,3
108,24
109,2
110,2
111,4
112,1
113,6
114,4
115,2
116,2
117,10
118,11
119,12
120,9
121,5
122,5
123,36
124,4
125,4
126,20
127,66
128,4
129,1
130,21
131,29
132,2
133,6
134,20
135,3
136,2
137,2
138,1
139,14
140,5
141,29
142,15
143,63
144,8
145,4
146,7
147,3
148,17
149,1
150,8
151,13
152,1
153,19
154,20
155,2
156,6
157,4
158,1
159,6
160,11
161,7
162,13
163,7
164,3
165,7
166,6
167,12
168,1
169,1
170,1
171,26
172,14
173,14
174,40
175,45
176,14
177,1
178,2
179,9
180,19
181,3
182,10
183,17
184,12
185,3
186,1
187,4
188,10
189,8
190,45
191,4
192,39
193,97
194,3
195,1
196,1
197,8
198,43
199,1
200,10
201,3
202,5
203,25
204,1
205,1
206,1
207,1
208,28
209,2
210,20
211,63
212,1
213,21
214,8
215,3
216,1
217,1
218,6
219,27
220,23
221,7
222,4
223,30
224,2
225,4
226,1
227,24
228,0
229,1
230,1
231,2
232,28
233,25
234,2
235,29
236,4
237,3
238,9
239,1
240,6
241,38
242,4
243,7
244,16
245,1
246,2
247,9
248,97
249,42
250,4
251,46
252,1
253,66
254,1
255,21
256,13
257,1
258,8
259,48
260,3
261,2
262,55
263,1
264,9
265,11
266,5
267,0
268,6
269,5
270,11
271,20
272,5
273,12
274,1
275,10
276,61
277,21
278,2
279,3
280,40
281,18
282,32
283,5
284,17
285,8
286,1
287,26
288,40
289,4
290,11
291,2
292,3
293,14
294,4
295,35
296,69
297,18
298,31
299,10
300,1
301,47
302,19
303,4
304,6
305,47
306,10
307,81
308,41
309,1
310,30
311,13
312,14
313,25
314,18
315,32
316,45
317,23
318,18
319,1
320,31
321,11
322,57
323,9
324,77
325,7
326,8
327,5
328,10
329,1
330,2
331,17
332,12
333,10
334,10
335,4
336,41
337,13
338,24
339,6
340,40
341,33
342,33
343,8
344,7
345,37
346,3
347,3
348,23
349,13
350,5
351,21
352,38
353,4
354,16
355,16
356,40
357,24
358,8
359,3
360,12
361,7
362,3
363,12
364,27
365,6
366,18
367,51
368,1
369,7
370,27
371,115
372,12
373,6
374,26
375,21
376,11
377,29
378,20
379,3
380,2
381,3
382,2
383,2
384,5
385,22
386,4
387,30
388,58
389,2
390,26
391,32
392,51
393,33
394,3
395,37
396,1
397,41
398,6
399,92
400,6
401,23
402,5
403,9
404,23
405,2
406,13
407,14
408,14
409,5
410,3
411,1
412,16
413,2
414,26
415,4
416,2
417,12
418,9
419,4
420,5
421,24
422,8
423,4
424,9
425,1
426,2
427,3
428,33
429,12
430,35
431,5
432,2
433,2
434,1
435,3
436,48
437,15
438,23
439,20
440,5
441,8
442,8
443,1
444,13
445,2
446,18
447,27
448,22
449,3
450,7
451,8
452,4
453,55
454,1
455,43
456,3
457,1
458,2
459,39
460,2
461,21
462,36
463,7
464,8
465,10
466,2
467,22
468,9
469,6
470,4
471,8
472,9
473,39
474,80
475,4
476,8
477,2
478,44
479,10
480,44
481,52
482,18
483,4
484,1
485,1
486,10
487,7
488,4
489,2
490,1
491,15
492,2
493,9
494,62
495,9
496,8
497,45
498,2
499,3
500,7
501,61
502,15
503,21
504,3
505,1
506,5
507,4
508,41
509,1
510,8
511,4
512,55
513,37
514,8
515,10
516,14
517,13
518,4
519,11
520,2
521,3
522,49
523,1
524,25
525,2
526,30
527,7
528,3
529,2
530,1
531,13
532,1
533,8
534,3
535,50
536,12
537,34
538,6
539,32
540,4
541,56
542,11
543,24
544,17
545,23
546,27
